Date,USD,EUR
1988-05-20,454.9,355.3
1988-05-23,457.3,356.8
1988-05-24,457.3,357.0
1988-05-25,453.9,354.7
1988-05-26,453.3,354.7
1988-05-27,452.0,355.5
1988-05-30,452.0,355.5
1988-05-31,455.5,360.8
1988-06-01,456.8,361.7
1988-06-02,453.7,359.5
1988-06-03,464.7,368.4
1988-06-06,464.6,366.3
1988-06-07,464.4,365.2
1988-06-08,457.9,360.8
1988-06-09,455.5,359.4
1988-06-10,457.6,361.1
1988-06-13,449.0,355.5
1988-06-14,446.5,357.4
1988-06-15,452.0,363.3
1988-06-16,453.9,364.9
1988-06-17,450.3,361.9
1988-06-20,454.2,366.3
1988-06-21,451.7,364.0
1988-06-22,448.5,365.6
1988-06-23,447.8,366.7
1988-06-24,443.3,368.5
1988-06-27,443.3,369.8
1988-06-28,443.9,368.1
1988-06-29,433.6,363.8
1988-06-30,436.6,364.4
1988-07-01,436.9,365.0
1988-07-04,437.6,367.6
1988-07-05,437.5,366.2
1988-07-06,436.8,365.1
1988-07-07,440.9,367.2
1988-07-08,439.4,369.7
1988-07-11,436.8,369.6
1988-07-12,433.8,365.6
1988-07-13,435.0,368.3
1988-07-14,440.8,373.5
1988-07-15,439.1,377.6
1988-07-18,435.7,375.8
1988-07-19,436.3,372.9
1988-07-20,444.8,377.5
1988-07-21,444.8,374.9
1988-07-22,442.2,370.3
1988-07-25,438.5,370.7
1988-07-26,431.2,367.5
1988-07-27,432.9,366.6
1988-07-28,432.8,369.3
1988-07-29,436.8,374.6
1988-08-01,434.6,373.2
1988-08-02,432.8,371.3
1988-08-03,434.1,372.5
1988-08-04,433.1,372.6
1988-08-05,432.9,374.8
1988-08-08,432.0,375.7
1988-08-09,425.8,373.0
1988-08-10,427.2,374.9
1988-08-11,428.0,372.8
1988-08-12,433.3,373.8
1988-08-15,430.3,371.1
1988-08-16,432.7,371.2
1988-08-17,429.0,375.7
1988-08-18,430.6,374.6
1988-08-19,432.6,375.3
1988-08-22,431.0,379.1
1988-08-23,432.6,378.2
1988-08-24,433.0,376.1
1988-08-25,434.2,371.7
1988-08-26,433.2,370.0
1988-08-29,433.2,370.0
1988-08-30,427.8,367.0
1988-08-31,427.8,369.1
1988-09-01,430.4,371.2
1988-09-02,428.8,366.9
1988-09-05,427.4,365.1
1988-09-06,428.5,364.0
1988-09-07,427.3,363.1
1988-09-08,428.3,365.4
1988-09-09,429.4,366.1
1988-09-12,419.4,356.8
1988-09-13,420.5,358.4
1988-09-14,421.5,364.7
1988-09-15,418.9,361.6
1988-09-16,415.2,358.7
1988-09-19,409.0,352.1
1988-09-20,410.0,351.9
1988-09-21,400.7,345.6
1988-09-22,397.8,344.1
1988-09-23,400.4,345.9
1988-09-26,395.3,342.5
1988-09-27,397.1,343.4
1988-09-28,395.4,341.7
1988-09-29,398.5,345.0
1988-09-30,396.7,341.8
1988-10-03,396.0,339.0
1988-10-04,398.5,341.3
1988-10-05,395.5,338.9
1988-10-06,403.8,346.3
1988-10-07,403.9,346.1
1988-10-10,406.8,347.1
1988-10-11,407.3,347.0
1988-10-12,406.4,343.2
1988-10-13,406.7,340.7
1988-10-14,407.6,340.3
1988-10-17,413.0,344.6
1988-10-18,411.5,341.6
1988-10-19,411.3,342.4
1988-10-20,412.2,341.8
1988-10-21,410.3,336.6
1988-10-24,405.5,333.5
1988-10-25,407.7,336.0
1988-10-26,407.4,333.0
1988-10-27,407.5,332.7
1988-10-28,411.5,336.4
1988-10-31,412.4,337.9
1988-11-01,410.9,337.6
1988-11-02,414.8,339.2
1988-11-03,423.4,345.1
1988-11-04,421.0,347.1
1988-11-07,420.6,345.0
1988-11-08,418.4,344.1
1988-11-09,420.8,341.2
1988-11-10,419.1,339.1
1988-11-11,420.3,335.8
1988-11-14,419.3,336.7
1988-11-15,424.0,340.5
1988-11-16,423.9,336.6
1988-11-17,422.0,335.8
1988-11-18,417.8,333.6
1988-11-21,416.0,330.6
1988-11-22,418.4,331.2
1988-11-23,419.3,330.8
1988-11-24,420.0,331.4
1988-11-25,424.1,334.6
1988-11-28,424.3,337.8
1988-11-29,423.1,335.4
1988-11-30,422.6,336.6
1988-12-01,424.8,337.7
1988-12-02,424.3,336.8
1988-12-05,429.0,339.4
1988-12-06,427.8,339.7
1988-12-07,422.6,340.7
1988-12-08,423.2,337.9
1988-12-09,419.8,333.6
1988-12-12,420.0,335.2
1988-12-13,420.5,336.8
1988-12-14,420.0,334.9
1988-12-15,418.5,335.5
1988-12-16,411.8,333.0
1988-12-19,413.0,333.3
1988-12-20,412.9,336.0
1988-12-21,414.6,335.7
1988-12-22,417.3,338.6
1988-12-23,417.3,339.0
1988-12-26,417.3,339.0
1988-12-27,417.3,339.0
1988-12-28,412.9,338.3
1988-12-29,410.3,335.3
1988-12-30,410.3,332.7
1989-01-02,410.3,332.7
1989-01-03,411.6,331.9
1989-01-04,409.4,334.0
1989-01-05,407.3,333.4
1989-01-06,406.4,336.1
1989-01-09,402.5,335.0
1989-01-10,404.5,338.0
1989-01-11,403.8,336.1
1989-01-12,404.2,336.3
1989-01-13,405.6,338.4
1989-01-16,401.5,339.4
1989-01-17,402.3,338.9
1989-01-18,402.5,342.4
1989-01-19,403.6,342.9
1989-01-20,405.5,340.0
1989-01-23,407.5,340.7
1989-01-24,408.3,341.9
1989-01-25,404.2,338.6
1989-01-26,406.3,340.4
1989-01-27,399.8,338.0
1989-01-30,394.0,332.8
1989-01-31,394.0,335.7
1989-02-01,392.8,333.3
1989-02-02,391.1,332.9
1989-02-03,390.0,333.1
1989-02-06,387.9,331.0
1989-02-07,391.0,331.8
1989-02-08,390.6,332.1
1989-02-09,393.8,332.5
1989-02-10,389.6,329.3
1989-02-13,384.5,326.5
1989-02-14,384.1,322.4
1989-02-15,381.0,319.2
1989-02-16,384.3,321.8
1989-02-17,380.4,317.8
1989-02-20,382.4,320.8
1989-02-21,383.5,321.7
1989-02-22,386.8,323.5
1989-02-23,390.5,324.5
1989-02-24,388.4,323.3
1989-02-27,390.6,323.9
1989-02-28,387.0,321.6
1989-03-01,384.1,321.6
1989-03-02,383.9,322.3
1989-03-03,386.4,324.3
1989-03-06,387.3,326.6
1989-03-07,390.8,329.4
1989-03-08,394.6,333.5
1989-03-09,391.5,331.5
1989-03-10,393.5,333.4
1989-03-13,392.5,333.1
1989-03-14,395.0,333.7
1989-03-15,392.9,334.2
1989-03-16,389.4,331.3
1989-03-17,394.3,336.2
1989-03-20,395.5,336.9
1989-03-21,392.8,333.9
1989-03-22,393.4,334.4
1989-03-23,394.9,335.6
1989-03-24,394.9,335.6
1989-03-27,394.9,335.6
1989-03-28,390.8,336.0
1989-03-29,383.0,328.8
1989-03-30,383.7,329.7
1989-03-31,383.2,329.4
1989-04-03,385.5,329.3
1989-04-04,386.7,327.9
1989-04-05,383.0,325.2
1989-04-06,384.4,325.9
1989-04-07,382.3,325.1
1989-04-10,381.5,325.3
1989-04-11,385.0,329.4
1989-04-12,387.3,331.3
1989-04-13,390.3,332.0
1989-04-14,386.2,327.9
1989-04-17,385.2,324.6
1989-04-18,384.0,323.1
1989-04-19,383.9,324.3
1989-04-20,384.0,322.2
1989-04-21,384.0,322.8
1989-04-24,383.6,324.1
1989-04-25,385.9,326.6
1989-04-26,383.9,327.2
1989-04-27,384.3,327.0
1989-04-28,377.6,321.8
1989-05-01,377.6,321.8
1989-05-02,377.5,322.7
1989-05-03,378.6,324.2
1989-05-04,378.3,324.3
1989-05-05,375.7,323.1
1989-05-08,378.3,326.7
1989-05-09,376.1,326.2
1989-05-10,377.2,325.4
1989-05-11,378.4,328.2
1989-05-12,377.3,328.1
1989-05-15,373.8,328.8
1989-05-16,374.5,329.7
1989-05-17,371.9,332.7
1989-05-18,370.0,329.7
1989-05-19,365.5,326.4
1989-05-22,359.8,327.5
1989-05-23,364.5,331.5
1989-05-24,361.5,329.3
1989-05-25,363.6,328.4
1989-05-26,365.8,329.2
1989-05-29,365.8,329.2
1989-05-30,362.1,330.3
1989-05-31,361.8,324.6
1989-06-01,361.4,325.3
1989-06-02,361.5,321.3
1989-06-05,365.2,325.5
1989-06-06,364.9,328.7
1989-06-07,374.2,334.6
1989-06-08,374.5,337.6
1989-06-09,368.3,335.3
1989-06-12,359.9,331.1
1989-06-13,358.7,330.6
1989-06-14,361.1,332.9
1989-06-15,361.5,332.2
1989-06-16,365.4,331.2
1989-06-19,364.4,326.4
1989-06-20,366.6,329.4
1989-06-21,365.9,327.2
1989-06-22,369.8,329.1
1989-06-23,370.0,325.9
1989-06-26,374.7,332.8
1989-06-27,376.3,333.8
1989-06-28,373.8,333.2
1989-06-29,376.3,334.1
1989-06-30,373.0,330.9
1989-07-03,374.5,328.0
1989-07-04,376.3,328.1
1989-07-05,383.6,329.1
1989-07-06,385.5,330.6
1989-07-07,383.6,328.0
1989-07-10,383.3,323.2
1989-07-11,378.8,323.0
1989-07-12,379.8,323.1
1989-07-13,375.8,320.8
1989-07-14,370.8,320.0
1989-07-17,370.6,320.4
1989-07-18,371.7,319.1
1989-07-19,370.7,319.5
1989-07-20,371.1,319.7
1989-07-21,372.4,321.6
1989-07-24,372.0,321.6
1989-07-25,371.3,318.5
1989-07-26,372.3,315.9
1989-07-27,374.2,316.5
1989-07-28,369.7,315.6
1989-07-31,368.3,310.9
1989-08-01,369.0,311.4
1989-08-02,369.8,309.6
1989-08-03,369.3,311.9
1989-08-04,370.5,318.2
1989-08-07,366.1,315.6
1989-08-08,365.9,313.0
1989-08-09,364.6,313.2
1989-08-10,365.9,313.1
1989-08-11,361.9,317.2
1989-08-14,363.3,318.4
1989-08-15,366.1,322.0
1989-08-16,367.6,322.6
1989-08-17,364.9,324.5
1989-08-18,366.3,323.6
1989-08-21,365.9,322.4
1989-08-22,366.4,321.4
1989-08-23,366.2,323.3
1989-08-24,362.2,320.5
1989-08-25,360.5,318.1
1989-08-28,360.5,318.1
1989-08-29,359.8,314.9
1989-08-30,361.4,317.4
1989-08-31,359.8,318.1
1989-09-01,359.4,320.8
1989-09-04,358.9,320.5
1989-09-05,358.6,322.4
1989-09-06,360.2,321.1
1989-09-07,359.2,321.6
1989-09-08,359.6,321.2
1989-09-11,358.4,321.3
1989-09-12,358.6,321.5
1989-09-13,358.5,320.3
1989-09-14,361.5,321.4
1989-09-15,355.8,321.2
1989-09-18,359.7,317.5
1989-09-19,360.7,318.4
1989-09-20,362.8,318.5
1989-09-21,362.8,318.9
1989-09-22,364.9,321.8
1989-09-25,367.4,317.2
1989-09-26,368.0,315.3
1989-09-27,369.0,315.0
1989-09-28,366.5,313.8
1989-09-29,366.5,312.4
1989-10-02,366.5,312.9
1989-10-03,365.5,313.8
1989-10-04,366.0,313.1
1989-10-05,366.2,314.1
1989-10-06,363.0,312.7
1989-10-09,362.9,311.7
1989-10-10,361.9,312.7
1989-10-11,361.1,315.0
1989-10-12,363.2,315.8
1989-10-13,363.2,313.3
1989-10-16,368.4,313.8
1989-10-17,366.7,310.4
1989-10-18,368.5,311.8
1989-10-19,368.6,311.7
1989-10-20,365.7,309.6
1989-10-23,365.5,309.4
1989-10-24,366.6,307.9
1989-10-25,368.7,309.5
1989-10-26,368.6,309.2
1989-10-27,372.6,311.5
1989-10-30,377.0,316.0
1989-10-31,375.3,315.2
1989-11-01,373.1,312.6
1989-11-02,374.3,315.5
1989-11-03,380.5,320.3
1989-11-06,379.8,320.3
1989-11-07,384.1,322.5
1989-11-08,383.2,321.9
1989-11-09,387.1,325.6
1989-11-10,385.4,326.5
1989-11-13,390.5,331.0
1989-11-14,388.3,327.1
1989-11-15,391.4,328.5
1989-11-16,391.4,328.7
1989-11-17,392.0,330.1
1989-11-20,394.9,331.7
1989-11-21,399.0,332.3
1989-11-22,409.9,339.7
1989-11-23,411.6,341.9
1989-11-24,415.8,343.6
1989-11-27,413.8,339.4
1989-11-28,409.8,335.9
1989-11-29,410.1,335.2
1989-11-30,408.2,332.9
1989-12-01,413.9,337.9
1989-12-04,408.6,333.5
1989-12-05,403.8,328.7
1989-12-06,402.9,326.1
1989-12-07,406.0,330.0
1989-12-08,409.4,332.5
1989-12-11,415.5,336.6
1989-12-12,415.5,331.0
1989-12-13,413.0,330.1
1989-12-14,408.5,326.5
1989-12-15,412.8,327.3
1989-12-18,407.5,323.5
1989-12-19,412.4,328.7
1989-12-20,412.4,329.6
1989-12-21,413.0,327.7
1989-12-22,413.0,324.7
1989-12-25,413.0,324.7
1989-12-26,413.0,324.7
1989-12-27,406.0,316.1
1989-12-28,398.6,309.8
1989-12-29,398.6,310.7
1990-01-01,398.6,310.7
1990-01-02,399.0,313.9
1990-01-03,395.0,312.9
1990-01-04,396.5,307.6
1990-01-05,405.0,313.8
1990-01-08,404.6,311.2
1990-01-09,403.5,312.5
1990-01-10,409.1,316.3
1990-01-11,412.1,319.1
1990-01-12,416.3,321.3
1990-01-15,415.6,323.3
1990-01-16,412.8,321.3
1990-01-17,410.4,318.4
1990-01-18,413.4,324.1
1990-01-19,408.7,319.9
1990-01-22,406.0,320.8
1990-01-23,408.3,318.3
1990-01-24,420.8,325.8
1990-01-25,415.7,322.0
1990-01-26,418.0,324.8
1990-01-29,418.8,322.8
1990-01-30,418.2,322.4
1990-01-31,415.1,321.3
1990-02-01,415.8,320.5
1990-02-02,418.0,323.3
1990-02-05,423.0,324.1
1990-02-06,421.1,320.7
1990-02-07,423.8,322.5
1990-02-08,418.0,321.2
1990-02-09,415.5,319.5
1990-02-12,418.9,321.1
1990-02-13,418.1,321.7
1990-02-14,414.6,318.1
1990-02-15,416.7,321.1
1990-02-16,416.5,320.6
1990-02-19,416.5,320.2
1990-02-20,420.0,322.5
1990-02-21,420.0,320.7
1990-02-22,417.7,319.2
1990-02-23,415.9,319.2
1990-02-26,411.3,317.9
1990-02-27,407.6,314.2
1990-02-28,407.7,316.2
1990-03-01,406.3,318.3
1990-03-02,405.1,318.1
1990-03-05,403.2,313.9
1990-03-06,405.4,315.3
1990-03-07,400.5,312.5
1990-03-08,400.7,311.8
1990-03-09,399.3,311.0
1990-03-12,401.3,313.7
1990-03-13,397.3,311.8
1990-03-14,398.8,312.2
1990-03-15,399.5,311.0
1990-03-16,400.7,310.4
1990-03-19,402.1,309.7
1990-03-20,399.7,309.9
1990-03-21,392.0,305.6
1990-03-22,392.0,305.1
1990-03-23,393.5,307.1
1990-03-26,370.3,289.5
1990-03-27,368.0,286.8
1990-03-28,372.0,289.6
1990-03-29,371.5,287.8
1990-03-30,368.5,283.9
1990-04-02,368.4,286.2
1990-04-03,375.0,290.4
1990-04-04,374.3,289.9
1990-04-05,378.4,293.1
1990-04-06,377.7,291.6
1990-04-09,376.7,290.1
1990-04-10,375.2,288.8
1990-04-11,374.5,285.9
1990-04-12,375.5,286.2
1990-04-13,375.5,286.2
1990-04-16,375.5,286.2
1990-04-17,374.0,285.8
1990-04-18,374.8,285.4
1990-04-19,375.8,286.9
1990-04-20,376.0,289.0
1990-04-23,375.3,289.6
1990-04-24,376.8,290.4
1990-04-25,371.5,284.3
1990-04-26,371.6,284.1
1990-04-27,371.6,283.2
1990-04-30,367.8,280.7
1990-05-01,369.5,282.2
1990-05-02,369.6,282.6
1990-05-03,369.9,282.5
1990-05-04,371.3,281.9
1990-05-07,371.3,281.9
1990-05-08,370.7,279.3
1990-05-09,370.3,276.1
1990-05-10,371.8,277.4
1990-05-11,368.6,274.2
1990-05-14,369.0,276.2
1990-05-15,367.8,275.7
1990-05-16,369.9,276.6
1990-05-17,369.2,276.7
1990-05-18,369.9,277.2
1990-05-21,373.1,282.1
1990-05-22,375.1,284.5
1990-05-23,364.5,277.0
1990-05-24,366.5,279.3
1990-05-25,366.5,280.1
1990-05-28,366.5,280.1
1990-05-29,367.7,279.5
1990-05-30,366.4,280.0
1990-05-31,363.1,280.2
1990-06-01,363.5,279.7
1990-06-04,357.1,274.7
1990-06-05,358.1,275.1
1990-06-06,359.5,275.6
1990-06-07,352.8,271.1
1990-06-08,353.5,272.5
1990-06-11,354.7,272.5
1990-06-12,355.8,273.4
1990-06-13,350.5,269.1
1990-06-14,345.9,265.9
1990-06-15,346.9,266.6
1990-06-18,349.3,265.6
1990-06-19,348.7,264.3
1990-06-20,346.9,263.9
1990-06-21,349.8,266.2
1990-06-22,348.4,264.4
1990-06-25,353.4,268.6
1990-06-26,349.4,264.8
1990-06-27,350.7,264.5
1990-06-28,352.3,266.4
1990-06-29,352.2,265.9
1990-07-02,357.4,268.5
1990-07-03,362.0,270.8
1990-07-04,362.5,270.4
1990-07-05,359.7,268.8
1990-07-06,361.2,270.7
1990-07-09,360.3,269.1
1990-07-10,354.0,264.0
1990-07-11,354.3,264.8
1990-07-12,351.5,263.6
1990-07-13,363.6,270.5
1990-07-16,363.3,271.9
1990-07-17,360.7,268.9
1990-07-18,359.4,267.6
1990-07-19,362.3,269.6
1990-07-20,361.0,268.3
1990-07-23,366.1,269.9
1990-07-24,368.7,270.2
1990-07-25,372.8,272.9
1990-07-26,368.8,270.9
1990-07-27,366.8,268.1
1990-07-30,367.3,267.7
1990-07-31,372.3,267.8
1990-08-01,370.7,267.3
1990-08-02,380.7,275.1
1990-08-03,379.0,273.4
1990-08-06,382.3,273.1
1990-08-07,383.3,274.5
1990-08-08,384.8,277.8
1990-08-09,383.6,276.4
1990-08-10,389.4,280.7
1990-08-13,404.3,288.9
1990-08-14,411.5,292.7
1990-08-15,398.4,282.2
1990-08-16,402.6,285.5
1990-08-17,410.6,288.9
1990-08-20,407.8,288.8
1990-08-21,413.8,293.1
1990-08-22,408.8,289.8
1990-08-23,412.4,291.1
1990-08-24,410.3,290.9
1990-08-27,410.3,290.9
1990-08-28,388.3,273.8
1990-08-29,384.3,272.1
1990-08-30,389.8,277.7
1990-08-31,387.8,278.0
1990-09-03,386.8,279.0
1990-09-04,381.4,275.2
1990-09-05,383.3,273.3
1990-09-06,387.5,275.5
1990-09-07,384.6,274.5
1990-09-10,384.5,277.2
1990-09-11,378.5,274.6
1990-09-12,382.1,276.6
1990-09-13,382.2,274.6
1990-09-14,386.2,275.2
1990-09-17,389.4,277.0
1990-09-18,386.0,272.9
1990-09-19,386.5,276.6
1990-09-20,387.0,278.7
1990-09-21,389.3,280.0
1990-09-24,392.5,279.0
1990-09-25,403.8,288.1
1990-09-26,402.7,288.8
1990-09-27,404.0,289.4
1990-09-28,408.4,291.9
1990-10-01,396.3,280.9
1990-10-02,387.9,275.4
1990-10-03,389.4,274.6
1990-10-04,395.8,277.3
1990-10-05,395.6,279.0
1990-10-08,390.8,273.9
1990-10-09,397.0,276.6
1990-10-10,391.8,273.4
1990-10-11,388.0,271.4
1990-10-12,388.3,269.1
1990-10-15,380.7,264.8
1990-10-16,364.8,252.4
1990-10-17,366.0,252.4
1990-10-18,367.9,253.8
1990-10-19,372.0,255.4
1990-10-22,367.5,254.2
1990-10-23,371.7,257.5
1990-10-24,371.1,255.2
1990-10-25,375.1,259.1
1990-10-26,373.7,258.6
1990-10-29,372.7,258.0
1990-10-30,373.8,259.0
1990-10-31,379.5,262.6
1990-11-01,380.4,262.0
1990-11-02,377.5,259.3
1990-11-05,376.9,256.2
1990-11-06,379.3,257.6
1990-11-07,385.0,261.0
1990-11-08,384.8,261.9
1990-11-09,385.7,262.6
1990-11-12,380.7,258.2
1990-11-13,383.5,259.9
1990-11-14,383.9,259.4
1990-11-15,378.0,256.3
1990-11-16,376.3,254.2
1990-11-19,377.8,255.5
1990-11-20,380.0,257.4
1990-11-21,377.3,256.2
1990-11-22,380.0,257.7
1990-11-23,383.6,261.1
1990-11-26,386.9,264.4
1990-11-27,383.8,260.2
1990-11-28,385.0,261.9
1990-11-29,386.8,265.1
1990-11-30,384.9,264.8
1990-12-03,380.7,264.2
1990-12-04,377.6,260.5
1990-12-05,376.0,259.4
1990-12-06,370.0,253.4
1990-12-07,370.8,252.2
1990-12-10,374.1,253.5
1990-12-11,372.1,253.2
1990-12-12,370.9,252.2
1990-12-13,372.0,253.2
1990-12-14,373.2,254.9
1990-12-17,376.3,257.7
1990-12-18,377.4,258.0
1990-12-19,378.9,258.1
1990-12-20,385.5,266.1
1990-12-21,383.8,269.7
1990-12-24,383.8,271.1
1990-12-25,383.8,271.1
1990-12-26,383.8,271.1
1990-12-27,382.8,269.5
1990-12-28,386.2,266.2
1990-12-31,386.2,265.7
1991-01-01,386.2,265.7
1991-01-02,390.8,270.8
1991-01-03,386.3,267.9
1991-01-04,387.4,270.8
1991-01-07,391.1,278.1
1991-01-08,389.7,276.9
1991-01-09,387.1,271.8
1991-01-10,390.6,277.5
1991-01-11,390.6,277.6
1991-01-14,398.6,285.3
1991-01-15,398.5,285.5
1991-01-16,403.0,288.9
1991-01-17,379.0,266.0
1991-01-18,378.3,263.6
1991-01-21,378.2,261.8
1991-01-22,381.0,264.1
1991-01-23,378.3,261.2
1991-01-24,373.0,257.1
1991-01-25,374.3,258.6
1991-01-28,374.5,258.4
1991-01-29,376.8,259.6
1991-01-30,367.1,253.5
1991-01-31,366.0,251.1
1991-02-01,364.5,248.1
1991-02-04,367.2,249.7
1991-02-05,366.6,248.7
1991-02-06,360.8,242.9
1991-02-07,363.9,245.0
1991-02-08,370.0,250.2
1991-02-11,366.9,246.6
1991-02-12,364.4,245.8
1991-02-13,366.8,247.9
1991-02-14,368.2,250.3
1991-02-15,365.5,250.1
1991-02-18,363.8,250.1
1991-02-19,363.0,250.8
1991-02-20,364.7,252.5
1991-02-21,362.3,250.0
1991-02-22,358.8,249.9
1991-02-25,357.7,251.9
1991-02-26,359.3,252.6
1991-02-27,360.0,253.3
1991-02-28,362.7,256.1
1991-03-01,366.9,260.9
1991-03-04,365.5,259.8
1991-03-05,364.5,258.5
1991-03-06,366.2,261.1
1991-03-07,366.5,262.3
1991-03-08,368.5,266.4
1991-03-11,365.9,267.2
1991-03-12,364.3,264.8
1991-03-13,366.0,266.9
1991-03-14,364.6,266.2
1991-03-15,366.0,270.7
1991-03-18,362.3,273.6
1991-03-19,364.5,278.6
1991-03-20,364.5,277.6
1991-03-21,362.4,274.1
1991-03-22,362.8,275.5
1991-03-25,359.3,276.9
1991-03-26,356.6,277.8
1991-03-27,354.1,278.7
1991-03-28,355.7,279.8
1991-03-29,355.7,279.8
1991-04-01,355.7,279.8
1991-04-02,357.5,277.3
1991-04-03,359.2,275.9
1991-04-04,358.4,275.6
1991-04-05,358.5,276.5
1991-04-08,361.0,280.7
1991-04-09,364.0,279.9
1991-04-10,363.4,280.9
1991-04-11,361.8,278.3
1991-04-12,362.0,280.5
1991-04-15,360.1,277.4
1991-04-16,361.2,276.9
1991-04-17,360.7,277.5
1991-04-18,359.2,278.8
1991-04-19,356.2,284.0
1991-04-22,356.4,289.1
1991-04-23,355.5,284.6
1991-04-24,355.8,286.5
1991-04-25,353.3,284.1
1991-04-26,353.3,284.7
1991-04-29,351.1,285.3
1991-04-30,357.8,282.5
1991-05-01,356.5,279.9
1991-05-02,354.2,281.0
1991-05-03,355.5,285.7
1991-05-06,355.5,285.7
1991-05-07,356.2,282.0
1991-05-08,356.9,284.6
1991-05-09,356.9,286.1
1991-05-10,356.7,283.4
1991-05-13,356.9,281.7
1991-05-14,358.0,280.7
1991-05-15,359.9,281.7
1991-05-16,356.0,278.6
1991-05-17,355.1,283.7
1991-05-20,355.0,282.7
1991-05-21,356.3,281.2
1991-05-22,356.8,283.2
1991-05-23,354.9,280.8
1991-05-24,355.8,280.7
1991-05-27,355.8,280.7
1991-05-28,355.7,278.8
1991-05-29,361.5,284.8
1991-05-30,361.1,286.2
1991-05-31,360.4,288.9
1991-06-03,363.0,292.0
1991-06-04,362.4,290.3
1991-06-05,362.4,291.5
1991-06-06,364.9,294.6
1991-06-07,367.0,299.2
1991-06-10,372.2,303.5
1991-06-11,371.3,303.5
1991-06-12,372.0,307.3
1991-06-13,369.7,305.8
1991-06-14,367.8,304.1
1991-06-17,366.8,304.9
1991-06-18,370.3,310.3
1991-06-19,367.4,304.5
1991-06-20,367.6,305.6
1991-06-21,366.3,304.6
1991-06-24,360.9,297.6
1991-06-25,363.4,302.1
1991-06-26,366.1,302.2
1991-06-27,364.8,302.6
1991-06-28,368.4,308.5
1991-07-01,368.9,310.2
1991-07-02,367.1,310.9
1991-07-03,369.3,312.3
1991-07-04,369.3,313.1
1991-07-05,369.9,312.2
1991-07-08,370.3,310.2
1991-07-09,369.2,310.2
1991-07-10,370.9,311.1
1991-07-11,368.3,311.8
1991-07-12,367.9,304.5
1991-07-15,367.8,304.0
1991-07-16,368.7,306.6
1991-07-17,368.9,305.2
1991-07-18,369.0,302.0
1991-07-19,370.0,299.1
1991-07-22,369.8,300.2
1991-07-23,367.4,298.0
1991-07-24,366.0,293.8
1991-07-25,364.9,296.0
1991-07-26,364.1,292.9
1991-07-29,365.1,296.1
1991-07-30,361.4,292.7
1991-07-31,362.9,292.9
1991-08-01,363.4,295.4
1991-08-02,357.8,287.5
1991-08-05,356.5,283.9
1991-08-06,357.0,283.0
1991-08-07,356.8,282.4
1991-08-08,357.6,285.4
1991-08-09,358.2,286.6
1991-08-12,358.2,286.3
1991-08-13,356.8,286.2
1991-08-14,355.9,286.0
1991-08-15,358.4,287.7
1991-08-16,357.8,291.7
1991-08-19,361.2,302.9
1991-08-20,353.8,294.6
1991-08-21,356.3,289.1
1991-08-22,356.2,284.8
1991-08-23,353.7,286.5
1991-08-26,353.7,286.5
1991-08-27,353.8,286.0
1991-08-28,354.5,285.1
1991-08-29,351.3,283.4
1991-08-30,347.4,280.8
1991-09-02,348.0,280.7
1991-09-03,347.4,279.3
1991-09-04,348.7,279.9
1991-09-05,347.4,279.3
1991-09-06,348.1,278.6
1991-09-09,350.6,275.1
1991-09-10,351.7,276.0
1991-09-11,345.3,271.3
1991-09-12,346.1,270.5
1991-09-13,344.3,268.7
1991-09-16,345.4,267.9
1991-09-17,346.2,268.0
1991-09-18,348.3,271.3
1991-09-19,348.6,272.8
1991-09-20,348.6,272.6
1991-09-23,349.3,270.7
1991-09-24,351.9,273.1
1991-09-25,352.8,275.1
1991-09-26,351.9,274.4
1991-09-27,348.5,271.0
1991-09-30,354.9,273.6
1991-10-01,354.0,273.7
1991-10-02,356.0,274.6
1991-10-03,356.8,275.6
1991-10-04,356.3,277.1
1991-10-07,359.7,280.0
1991-10-08,357.6,281.0
1991-10-09,357.7,280.4
1991-10-10,359.5,282.3
1991-10-11,357.8,280.8
1991-10-14,358.5,282.2
1991-10-15,357.6,283.6
1991-10-16,356.6,281.2
1991-10-17,358.3,282.7
1991-10-18,359.6,281.5
1991-10-21,363.8,285.1
1991-10-22,362.4,284.7
1991-10-23,362.2,286.2
1991-10-24,361.0,284.2
1991-10-25,362.0,285.4
1991-10-28,358.5,283.9
1991-10-29,357.4,280.1
1991-10-30,359.4,278.3
1991-10-31,357.5,276.7
1991-11-01,357.8,275.7
1991-11-04,356.4,269.9
1991-11-05,356.6,271.7
1991-11-06,354.5,269.8
1991-11-07,354.5,268.3
1991-11-08,352.9,269.2
1991-11-11,354.9,270.5
1991-11-12,354.8,269.6
1991-11-13,356.6,271.4
1991-11-14,355.9,269.6
1991-11-15,355.5,271.3
1991-11-18,360.8,270.4
1991-11-19,363.0,271.2
1991-11-20,362.6,271.0
1991-11-21,364.3,271.4
1991-11-22,368.0,272.7
1991-11-25,369.1,273.0
1991-11-26,366.3,270.6
1991-11-27,367.1,276.9
1991-11-28,366.1,276.2
1991-11-29,366.3,277.9
1991-12-02,368.4,276.8
1991-12-03,362.9,273.4
1991-12-04,365.3,275.4
1991-12-05,364.8,270.8
1991-12-06,367.8,270.3
1991-12-09,370.7,272.7
1991-12-10,368.1,271.2
1991-12-11,366.5,269.8
1991-12-12,359.5,265.4
1991-12-13,359.1,265.3
1991-12-16,359.7,265.0
